id,action,entity_type,entity_id,timestamp,actor_id,prev_hash,current_hash,signature,notes
LGR-5420,update,work_order,WO-004,2026-08-14T16:00:00Z,USER-CTR-01,sha256:1298685a8fd9e4634923d01658a1176cf2f78adc4d83b8fb83afa293f03e2fc3,sha256:b6448bedb968f2fe0d0e4c3c28e54903a115588e33a55e9192fa8766e73dccd9,sig:KscJnUK0tpsiDzs9nwglEiLL2y3kbJvCSIllVM8gFdDrLI9xa6m8azcx32uUMqaQLm3r+HLtZryr7VQqKB0sBQ==,Progress update
LGR-5421,update,work_order,WO-008,2026-08-14T16:00:00Z,USER-CTR-01,sha256:b6448bedb968f2fe0d0e4c3c28e54903a115588e33a55e9192fa8766e73dccd9,sha256:bd29725b42cb6d98d946115027a861cda2232803afd25df185746996dae9228d,sig:Ea2A0pSOvFz2Cs7oQ1elT8idubm8ZVrvHK498KAoB1mEUhfQDRaNMA6G7lWz+w7sYZ4eAdbDm297HpCU70yqDQ==,Progress update
LGR-5422,create,evidence,EVID-0132,2026-08-14T17:04:00Z,USER-CTR-01,sha256:bd29725b42cb6d98d946115027a861cda2232803afd25df185746996dae9228d,sha256:29121cc6bde85fecfbe15fedddfcffe81b3a4c60ca0052889e9bb7712d7b42a4,sig:9T5ncl4EQKooM+HYeOR7qxHoOSDRHIqnZiOBwNoTGCTuIJd40A5Fzinb9lfHzAo+FRYgezPuOUzQs3jHTioLAQ==,Evidence uploaded
LGR-5423,create,evidence,EVID-0150,2026-08-14T23:12:00Z,USER-CTR-01,sha256:29121cc6bde85fecfbe15fedddfcffe81b3a4c60ca0052889e9bb7712d7b42a4,sha256:d4ecd6d8146a1bd242f92b7ea9717511ecca14e8cfc711326c4bdba74f489139,sig:11UK8h7WGjq2QW5x3jTYst8UcqYUEpWuvHDP5v+oCglkyvboVosLNZjRSNTAQndLhsQ2I+MHLSF0imZUKaCBCQ==,Evidence uploaded
LGR-5424,create,work_order,WO-020,2026-08-15T07:00:00Z,USER-MGR-01,sha256:d4ecd6d8146a1bd242f92b7ea9717511ecca14e8cfc711326c4bdba74f489139,sha256:3a22fe9e080222bc2c5cdced3c34c04a37ab121a199a6227643b0e7dc3dbf67c,sig:3sDDeAtLkjAa1rw1S5RJupvvUx9sNhhNxXpbQJIopcGM4jTQHoljjbzfp0vjXl6U/sLr1qUlvu2ueG47oaUGDg==,Work order raised
LGR-5425,create,work_order,WO-034,2026-08-15T07:00:00Z,USER-MGR-01,sha256:3a22fe9e080222bc2c5cdced3c34c04a37ab121a199a6227643b0e7dc3dbf67c,sha256:9fb12c70f33bd11ecd35b142f755c05ba694f1acf0177c5033577fdc71a68350,sig:j09Ya85u6UAzv5cLuiw5xJHjHF1MAHoICH5qfYMQ0wA7F1kQece/N80lGKGFvJ58WA74U8KiCUnqEBvCJfo/BA==,Work order raised
LGR-5426,create,work_order,WO-040,2026-08-15T07:00:00Z,USER-MGR-01,sha256:9fb12c70f33bd11ecd35b142f755c05ba694f1acf0177c5033577fdc71a68350,sha256:c42cab61205bf091f44e8f85ac43c91ded0dfa45209e9caa13f550cebd6dcafd,sig:kDCpf8TojNVolJJapL5zlkSUUjeL+HMCpzbT3Q8GxQO6gReczHT68qVptaGUb0IqV6yeGbJuR1u7gvqRvCATBQ==,Work order raised
LGR-5427,create,work_order,WO-064,2026-08-15T07:00:00Z,USER-ADMIN-01,sha256:c42cab61205bf091f44e8f85ac43c91ded0dfa45209e9caa13f550cebd6dcafd,sha256:85951877e591d475dc3002cb74fd1fbb10a2e522aecb1bdabaa7fafa1a339bef,sig:7oqcpO7MuFf+kxjvQekzFDMYGE+Wt3+J2pZaSq8X1oViib3rPnQ75LRcoQbpmxzcbCDVSAhGMZPM84+3CPXTBw==,Work order raised
LGR-5428,create,incident,INC-306,2026-08-15T14:00:00Z,USER-CTR-01,sha256:85951877e591d475dc3002cb74fd1fbb10a2e522aecb1bdabaa7fafa1a339bef,sha256:95ea348167b76c776314479cef4fb84f991235e92f6d3819b7ca3693290cced5,sig:6WydoOmO5PUXfrdqDfMM7Ey5UM2V5kGII+Nb3aL4emA2Vs3L1GW9bF7j1ovWF2AUtc7iLrjYOedZtJ1E+QgiAg==,Incident logged
LGR-5429,create,inspection,INSP-1038,2026-08-15T19:45:00Z,USER-INS-01,sha256:95ea348167b76c776314479cef4fb84f991235e92f6d3819b7ca3693290cced5,sha256:e09e0d2cb0b56350a2e2c3a5a0fad1c107151993e5aeccd466eb733f02eda31c,sig:AMf0Fd498r20CMfeJP2RJWCU7fGhYlHY90pKVz1fATxGa4gP++53vlZsMeF6/4TNtd7fb8v4UQy8t5wCTSkiAQ==,Inspection captured
LGR-5430,create,evidence,EVID-0038,2026-08-15T19:48:00Z,USER-INS-01,sha256:e09e0d2cb0b56350a2e2c3a5a0fad1c107151993e5aeccd466eb733f02eda31c,sha256:c5d73d669b0f1c7966e6af40c17a9dee773f5f938fdc5a914bff4e84f35dd30e,sig:QS7OfTGzPC68kgCCVkfCIfU4+FpqXBXkjVp6q6dRaqsgfkgezFgifCa876cIaMco62a/cZsmvfLNpYSHvVdODw==,Evidence uploaded
LGR-5431,update,incident,INC-306,2026-08-15T22:00:00Z,USER-MGR-01,sha256:c5d73d669b0f1c7966e6af40c17a9dee773f5f938fdc5a914bff4e84f35dd30e,sha256:39235ac628b1e89651f7e4b3bf968c178043d057ca4bf51b1f0a3e6268613dea,sig:Cl0wuvVA+PGcSUCc7HWAIj+RTjqTba232Mx1ayPwYK7DgYPuzZjWtQJUrYNst0Ozcg/o832rcZ4oSE4XWzO1Bw==,Status update
LGR-5432,create,work_order,WO-032,2026-08-16T07:00:00Z,USER-MGR-01,sha256:39235ac628b1e89651f7e4b3bf968c178043d057ca4bf51b1f0a3e6268613dea,sha256:6a8fbed5a9d72fa9c978a339206d947054aad692b27b8b67ff2f03df1da0756a,sig:zXSARHVLHk4ImEFMrjiT9UJYlGLryIih3MFl0sZfWIV2kTkjpffZfSCwpUOzN4nsMhwaKIrh48SAs6QzhPOWAA==,Work order raised
LGR-5433,create,work_order,WO-068,2026-08-16T07:00:00Z,USER-MGR-01,sha256:6a8fbed5a9d72fa9c978a339206d947054aad692b27b8b67ff2f03df1da0756a,sha256:4b1e6b2e8060b28cdae12570d413dc777b28a6f94fe0e0cf10de9261eb01a9bf,sig:GQxFOBB25wB2G5lIRRD7Eil7EaD2/RdhBzKGHWzaW4jnUuAoLSOaEN0GqOa35VXxOlI6IaRGIbMfoOhMuuS8Bg==,Work order raised
LGR-5434,create,work_order,WO-070,2026-08-16T07:00:00Z,USER-MGR-01,sha256:4b1e6b2e8060b28cdae12570d413dc777b28a6f94fe0e0cf10de9261eb01a9bf,sha256:58db84d39958e36009216f84a6fd70712901bb1dcc2a6b156e59eb80a1dfacfc,sig:7eps2KXLHEVj0oOSHnvII8iKp7GBNtSFiioaNHAKuXsoDbMMOsFqbzPV/ZN5AtHwLEUGHE173nW6DoHY6L9KDg==,Work order raised
LGR-5435,create,inspection,INSP-1114,2026-08-16T19:30:00Z,USER-INS-01,sha256:58db84d39958e36009216f84a6fd70712901bb1dcc2a6b156e59eb80a1dfacfc,sha256:bddce4a9605da7f6296d65f49de93b767e874fe20e61d98ff245f18d2a28007a,sig:sUZZivyvnHOi046hLE5UpHV5SOaQE15HYV8LXhM7aU+Z1tGR66rP+7NnNqGY9pCimp8RB+uBg1N8WxDyxAgiCw==,Inspection captured
LGR-5436,create,evidence,EVID-0114,2026-08-16T19:51:00Z,USER-INS-01,sha256:bddce4a9605da7f6296d65f49de93b767e874fe20e61d98ff245f18d2a28007a,sha256:07d0dbf75d3c41b135fa9a5ad4b622495d2c6dddf7dec408b38212379a35731b,sig:7SPnNeKqFhNhINjp3nxkTjFNqI9HJ3EYCrhHHN8AcV42goiziclHyqh+3RNSxhCF8Yg33oP+T0xXFsXgEpW8BA==,Evidence uploaded
LGR-5437,create,incident,INC-301,2026-08-17T04:00:00Z,USER-INS-01,sha256:07d0dbf75d3c41b135fa9a5ad4b622495d2c6dddf7dec408b38212379a35731b,sha256:fa8356e9b6d801ec1e868767906e4f8a7c150120fe8764437cdf3f8822969873,sig:sQ4hoAMxdd615BAQwGdQKE4xgpwmcGD/yvbX8lxqxz67GR24krtAnNNlm9UINj4rQqkd50rOkuHlHeV8ySm0BQ==,Incident logged
LGR-5438,create,incident,INC-319,2026-08-17T09:00:00Z,USER-PUB-01,sha256:fa8356e9b6d801ec1e868767906e4f8a7c150120fe8764437cdf3f8822969873,sha256:ffa75498536e7d93e9509a82739bb107bb214db633f2728a8fbeef60b15e3082,sig:LGAo2iopN23xEwxp1jzHF9xfjVf1sp9Cz62FtG5sZzkwzfEn+q3Z3rT42enOOTVPGhRUpRGzFm/8sSby9Ea1Dg==,Incident logged
LGR-5439,update,incident,INC-301,2026-08-17T12:00:00Z,USER-MGR-01,sha256:ffa75498536e7d93e9509a82739bb107bb214db633f2728a8fbeef60b15e3082,sha256:073bc3c0dd24a45194f5ab960a95dbe1c99d00401f4024fa461a40b4ac3bde77,sig:2Bgw/oyd8RMfAZY25DDFkzZU/852BPyz1/I6BGyZVqtObi6exBnrSNbmTINbSFfz5EfRNhfpAMVz7O1R82vSDA==,Status update
LGR-5440,create,inspection,INSP-1096,2026-08-18T06:30:00Z,USER-CTR-01,sha256:073bc3c0dd24a45194f5ab960a95dbe1c99d00401f4024fa461a40b4ac3bde77,sha256:904eac5bf84e9b4380b0e75222698fc459e1cae51854bf659e20693ffe4087cf,sig:+yT8tCMr/CHDw2NpYfNc3p4T0n95NNnLbIuEvb8u14WrPJLm5H2OtDXySFZJHFjIbgudBTR4Tnly5/B2zyq/Ag==,Inspection captured
LGR-5441,create,evidence,EVID-0096,2026-08-18T06:35:00Z,USER-CTR-01,sha256:904eac5bf84e9b4380b0e75222698fc459e1cae51854bf659e20693ffe4087cf,sha256:9b98b7e83434547ec72257849644482b2d887c127c54fa996d4b3b6c314e41a0,sig:8BYIiQPN+faBO40OQCLW+VokbxQCAZtKHKZ66uFMyXUP8pfCzKM7ryF/9r/XtLEAYkojRWEYMDdKh9odhmVXCg==,Evidence uploaded
LGR-5442,create,work_order,WO-017,2026-08-18T07:00:00Z,USER-ADMIN-01,sha256:9b98b7e83434547ec72257849644482b2d887c127c54fa996d4b3b6c314e41a0,sha256:dfcec8eb0427ce732de52b01a0808286c3d3b5894da7c3ba9e97c277da68e32f,sig:mI55RkF5tjlHcD7jsEMgJCtlXQGMs69cwlcTnmTl76LHBPmaSEp3fDE9yP+pMXGSSOLF1QH/F0jHCh2e864TCg==,Work order raised
LGR-5443,create,work_order,WO-025,2026-08-18T07:00:00Z,USER-MGR-01,sha256:dfcec8eb0427ce732de52b01a0808286c3d3b5894da7c3ba9e97c277da68e32f,sha256:1dff0414dd9c40d78425e9b246d13d0eb299fa7e995792df626b9c0f24e278a0,sig:xBwfmB7lz/WRHco2otxxrdfky5aG0VadV9Ny3+5bX3e9p4YA3T7dA5RskVV6SyvncrHZrhsBGMx4hfuMR0BaBA==,Work order raised
LGR-5444,create,inspection,INSP-1054,2026-08-19T15:45:00Z,USER-CTR-01,sha256:1dff0414dd9c40d78425e9b246d13d0eb299fa7e995792df626b9c0f24e278a0,sha256:b2e30ba43c19d006a96a29466fdb50a211b539e5b50c74d3d7b1142cd2598c06,sig:mF61yo89ogKGjDaJdpLrWkRvAfxrpmzkiw/LHozjm8tmDu+EmdgbB2nn+hKvyPSN2lm1ROpthz44TU3HMjqBDw==,Inspection captured
LGR-5445,create,evidence,EVID-0054,2026-08-19T15:46:00Z,USER-CTR-01,sha256:b2e30ba43c19d006a96a29466fdb50a211b539e5b50c74d3d7b1142cd2598c06,sha256:31365308d54a2dc26846346980595ce0e5bada62d3f38f1ad16df17a1fa3171e,sig:2s9D/yK0FgSLxQV40uoWDzO8rOD5R73W28WQw/KK+MGWZZyDjW6nHq+mMJWK+5WHrt2bVKEvLM/uIcEuby9+BA==,Evidence uploaded
LGR-5446,create,inspection,INSP-1006,2026-08-19T23:00:00Z,USER-INS-01,sha256:31365308d54a2dc26846346980595ce0e5bada62d3f38f1ad16df17a1fa3171e,sha256:dad5f5ac198a33e42e9da1758646c63627b0cb7035cb4a7093233122b243442a,sig:vFCgNwoJ2mNrjgS0fRd3DrAoI01RDgGsCSxknlgUYotZna7FkBiMxEVXZ3C6Ci43BejFOLxzhynbHXT+gMbWCw==,Inspection captured
LGR-5447,create,evidence,EVID-0006,2026-08-19T23:18:00Z,USER-INS-01,sha256:dad5f5ac198a33e42e9da1758646c63627b0cb7035cb4a7093233122b243442a,sha256:0a8fe178ce45efd651a67cdf55911e232ec030772ad9556d2cd3801aa875041a,sig:Ow+Trwd2GtMezuIcrdg89wVyf3GLcLBTqGoNu/s17KMzpwhG60ZLLDe1gM4bGhU1MhhY0skb8EBQj1AmVMRhCw==,Evidence uploaded
LGR-5448,update,inspection,INSP-1006,2026-08-20T05:00:00Z,USER-MGR-01,sha256:0a8fe178ce45efd651a67cdf55911e232ec030772ad9556d2cd3801aa875041a,sha256:50c82f9e2361eae08eb06a1ca2d81e119d48b1144a4b8dd2b824d9e205431dd6,sig:Kkq5MhPXeUx7HurCJMVL3sG6QkR7FKF3Ia1vaRuLmgFM2wXCc437dkjNnKHWw8Smt18VetIohm553Pg7YdFKDQ==,Score / status update
LGR-5449,create,work_order,WO-038,2026-08-20T07:00:00Z,USER-ADMIN-01,sha256:50c82f9e2361eae08eb06a1ca2d81e119d48b1144a4b8dd2b824d9e205431dd6,sha256:ebf72ce907dad47b987623012eb6d29b502f7b8a2aa693a0c2585f7b93b0e024,sig:R8/24cSY7opTd/pvN4YTdom+PuplfWiuc//jMxxAmlWXIqDyrm9C6tUfQB5+SAkTqnH/IzlgH3nZB6T9CY9NBw==,Work order raised
LGR-5450,create,work_order,WO-080,2026-08-20T07:00:00Z,USER-MGR-01,sha256:ebf72ce907dad47b987623012eb6d29b502f7b8a2aa693a0c2585f7b93b0e024,sha256:4384daba703100e4561a7849f212fa6c244a3edd562620aef740b1a85f94c23f,sig:i9TJyq91+2SiGMjCMXfUGMyjl1MrC6cEovJQnU7npNh44VFLgQqQhMqb7dLglu7aYzDAGV5oyJV04u54RShUCg==,Work order raised
LGR-5451,create,incident,INC-314,2026-08-20T16:00:00Z,USER-INS-01,sha256:4384daba703100e4561a7849f212fa6c244a3edd562620aef740b1a85f94c23f,sha256:adb3c80ccb122225906cb40d4926d40cc5737a14253fd71f7723028cff4eed2c,sig:nQyWrAiTSxvDkbiWqPb0ZytAHnlqHhF8ovfu/c14vMmm3WaOIc2JS3sHCXuQJzKYIUB82yWuYVfF3IDXHjLkCw==,Incident logged
LGR-5452,update,incident,INC-314,2026-08-21T00:00:00Z,USER-MGR-01,sha256:adb3c80ccb122225906cb40d4926d40cc5737a14253fd71f7723028cff4eed2c,sha256:49e9fada570e49de726bde09609cbe02e77a1f85bc25170aa3a9d2c8ffb7cd54,sig:L0NzJzTq0IapObyV5MGo5bB1TZ/GwqXqLNq6z6sX9tW5Z4tvasE40bVQKiYgV4QYQnjaPZC621PyntrW1WUiDQ==,Status update
LGR-5453,create,work_order,WO-062,2026-08-22T07:00:00Z,USER-MGR-01,sha256:49e9fada570e49de726bde09609cbe02e77a1f85bc25170aa3a9d2c8ffb7cd54,sha256:1c01168d8d94c522e38f130f025bdab5219fce4d227c51b79b908ce0714fb6a6,sig:sc/kE/QQeBVFIurkTFcBJDVptXe+xUTMHFYPuLpE2cmG9Mkq/JQkMZJUB0lP2TlZP1SB2zRC0HboFrL6GVOgDw==,Work order raised
LGR-5454,create,evidence,EVID-0128,2026-08-23T04:56:00Z,USER-CTR-01,sha256:1c01168d8d94c522e38f130f025bdab5219fce4d227c51b79b908ce0714fb6a6,sha256:55a32cb65d2739554b167de54a70a5b18fbaa67d26965f5c6b3e38ab818a3eb1,sig:pec1hsfYuUkAVCM6k/PUBlsohoiO6KyPEv0eOYRoWpxVUrvT+Fy5yiTfRR4CLUML5aZqITnXgE5G9WQUB+vVDw==,Evidence uploaded
LGR-5455,create,work_order,WO-022,2026-08-23T07:00:00Z,USER-MGR-01,sha256:55a32cb65d2739554b167de54a70a5b18fbaa67d26965f5c6b3e38ab818a3eb1,sha256:d97fa7e4acf47fee46377c2dfdf66a2b2f97adc02b10fd395aa6ed34916b8389,sig:sEN+x5oicrAt8GCEVUffNAH3w86ao54Pzoyox7wt+61y0OeH9clVq0xGms3UNX542FT5dIZPulwtGxQ+QZVnAg==,Work order raised
LGR-5456,create,evidence,EVID-0129,2026-08-23T08:50:00Z,USER-INS-01,sha256:d97fa7e4acf47fee46377c2dfdf66a2b2f97adc02b10fd395aa6ed34916b8389,sha256:2effa02e1361b228b770e0c78dfcc1339a44772154b78e9e1b4c2b71a598414d,sig:FEak7tj/mPM93CO/mgZkibjVCSHSVuEAprSkToIQ70vU2eiokil02EtKpoYuvyt68z/Q8JkWK0I8hB5ra7sbAg==,Evidence uploaded
LGR-5457,create,evidence,EVID-0116,2026-08-24T00:06:00Z,USER-CTR-01,sha256:2effa02e1361b228b770e0c78dfcc1339a44772154b78e9e1b4c2b71a598414d,sha256:9d234e1703264254678601cbf839b35507e344364afa0f31d2f5ce08acef3c21,sig:SWtTKv8ivbjDHpjWmnr/XvBM2sm7ZlNz+N3b1st8mH86WPn5VawjUBbsqh5EF1qRyNgquDH99+lpTn+JKRdEBw==,Evidence uploaded
LGR-5458,create,inspection,INSP-1058,2026-08-24T01:45:00Z,USER-CTR-01,sha256:9d234e1703264254678601cbf839b35507e344364afa0f31d2f5ce08acef3c21,sha256:a2c29709cef54f9e013485475a3f056694b2123abb720c6ad5c09abcec475b22,sig:Bhjo7/vdz2P7XMb6cxfDkVqphNFLW4WoKPIE3lPDf+bBVVuyWrfGFsmGZjXHE55jCuEDW1d9zp3MM3abudGSDg==,Inspection captured
LGR-5459,create,evidence,EVID-0058,2026-08-24T02:03:00Z,USER-CTR-01,sha256:a2c29709cef54f9e013485475a3f056694b2123abb720c6ad5c09abcec475b22,sha256:e3f285a9e89e19bd13b5a8ddb427631cc5242884c91df6cf112ee4cb042411fd,sig:PHvLSEdFwy6Cr3bGzK5yhPEHBZJ4Q2qcjPMNm1yT+b8cWNP+bcmq18k/BSQfHLRRcA4hbrfHGI2HUz8kS68pBw==,Evidence uploaded
LGR-5460,create,work_order,WO-001,2026-08-24T07:00:00Z,USER-ADMIN-01,sha256:e3f285a9e89e19bd13b5a8ddb427631cc5242884c91df6cf112ee4cb042411fd,sha256:feced4ec8927ad0381c1c748e6ec82cc20893db5d9175d10702c1bf9bf2f2077,sig:58Nk8m3NGRid/GxIVAWr7IKpFICSPIcBAWMTWBLQXgwNUHSrTGISk77rXR3wgLEOeM4s24FHjM5jBVQpOVkoBw==,Work order raised
LGR-5461,update,work_order,WO-001,2026-08-24T16:00:00Z,USER-CTR-01,sha256:feced4ec8927ad0381c1c748e6ec82cc20893db5d9175d10702c1bf9bf2f2077,sha256:a419579108c5253165c0f2de99e353260c05c78c5fdb2e3a954f77224b6a8207,sig:l8uUiEVSHVA8pi9TXk92CqHZpPRgRiYQLMrfwxoSxnq5W0NZif5nE0vAIpEoejwKwXZkBFiipo0mGkEaqmYCDA==,Progress update
LGR-5462,create,inspection,INSP-1098,2026-08-25T01:30:00Z,USER-CTR-01,sha256:a419579108c5253165c0f2de99e353260c05c78c5fdb2e3a954f77224b6a8207,sha256:5b77e951883c51699c141390952081c5cc406eb92b53de450a239afa5fb6ebe4,sig:WI8q2HKQROLpmnucEYL27RUpBc0bXlhnZhyqIEehSUPQ7IRGbQGbI63zN7cvMH1EC1jyLWRp6DoKkOw3E+EuDQ==,Inspection captured
LGR-5463,create,evidence,EVID-0098,2026-08-25T01:38:00Z,USER-CTR-01,sha256:5b77e951883c51699c141390952081c5cc406eb92b53de450a239afa5fb6ebe4,sha256:98b2e0219422d16be3d94d89612f140b91ce8ae88f43cb471c4b19b36ddf3f99,sig:EMq+WtjaJPjXxkVKfotCv4s56vXlN94NryKmjfdmM0ayRQJTzcLT/URNBzgcJlBrkLMEYIwBoPgjsQo4VaD5BQ==,Evidence uploaded
LGR-5464,create,work_order,WO-010,2026-08-25T07:00:00Z,USER-MGR-01,sha256:98b2e0219422d16be3d94d89612f140b91ce8ae88f43cb471c4b19b36ddf3f99,sha256:ab49052cdc2aa9117da47757848761680cecf7323c5a9fb62158040e348b1aa2,sig:1tMnnSh8hY0X+RzqIHXkJHn+k0tYIUsNja2ElwBK12DkzHiE0x0y79RT/PFehxKDaSmY3vYEPvalCjHkxKE8Ag==,Work order raised
LGR-5465,create,work_order,WO-052,2026-08-25T07:00:00Z,USER-MGR-01,sha256:ab49052cdc2aa9117da47757848761680cecf7323c5a9fb62158040e348b1aa2,sha256:77793aa5fe0d249bef1bc7d203f2ae13f9657b875f48b06059114c6c18a2b7ec,sig:5qorcocNHj+BNZOtogRDRq30txaT/RGTxR+6AVtglxLAGHJiYhCSCuWpvVH4EoxeeRJIxYS6DrLuxJIxF2dwCg==,Work order raised
LGR-5466,create,inspection,INSP-1082,2026-08-25T08:30:00Z,USER-INS-01,sha256:77793aa5fe0d249bef1bc7d203f2ae13f9657b875f48b06059114c6c18a2b7ec,sha256:d9bfde70e1b8fe8e8fb5cf6f04a2b76a0072e62992f74d1c7294bb3ed39601d4,sig:zpMCwywd2J1/iZ29AEKjVBkoewsXSE5JHoX4L69e+sZjcEOlTodlx8513uYwcHooT9g8qKYQdQP74ad8yKiuAg==,Inspection captured
LGR-5467,create,evidence,EVID-0082,2026-08-25T08:32:00Z,USER-INS-01,sha256:d9bfde70e1b8fe8e8fb5cf6f04a2b76a0072e62992f74d1c7294bb3ed39601d4,sha256:a300f99e38cd14ea8e9444c45c24aafdff7e4baea087de78d65e5962e4b8b9ac,sig:rBwtQ4OZpzd3jHiRLpGH8soUw1bWXkSzIZC4qIKLeTqdPD6B0hmPKFCkpmJQen+Icd3dYUvrmCSRFMwAgZqcCw==,Evidence uploaded
LGR-5468,update,work_order,WO-010,2026-08-25T16:00:00Z,USER-CTR-01,sha256:a300f99e38cd14ea8e9444c45c24aafdff7e4baea087de78d65e5962e4b8b9ac,sha256:07b3d906c6746db02d45bbd89d8ecfba574cd907e92ddc10efd49efc7e37904d,sig:4Ie90x5oeQfuUWbGayeh0vkVbfEb7bijrmTW42ljApk2ewD2awCmBvTrpj6logIaDu/FL2uXV/yh4QhQY8WOBg==,Progress update
LGR-5469,create,inspection,INSP-1073,2026-08-25T16:45:00Z,USER-CTR-01,sha256:07b3d906c6746db02d45bbd89d8ecfba574cd907e92ddc10efd49efc7e37904d,sha256:72c3b7f150933f48df0a1377215874f324381df6e714df0cb44bbe34d2020745,sig:LvPmktWeTM2xRkrS6WWMHq6GfE77RgjWyQC/zjVjiAMxIAgKKgKIoly3Utjhh7q1gGZnNehjrqUoCkn5N8ugCQ==,Inspection captured
LGR-5470,create,evidence,EVID-0073,2026-08-25T17:01:00Z,USER-CTR-01,sha256:72c3b7f150933f48df0a1377215874f324381df6e714df0cb44bbe34d2020745,sha256:73b0837a44d74009d35f507477f6d69bb571e4d0c9b7f84b1017b34583c08e0a,sig:cvi2+++huvXqmkhhJcZczoOrDnPPeSmEdblg8fMs9BTCXWxwKJ9MZpg4FT0FaS68UV6k/fJL8DMEDfa5LSLDDg==,Evidence uploaded
LGR-5471,create,inspection,INSP-1101,2026-08-25T22:30:00Z,USER-CTR-01,sha256:73b0837a44d74009d35f507477f6d69bb571e4d0c9b7f84b1017b34583c08e0a,sha256:522be92a41c71c3df06c7da69ae31d77d4c55edd3233d5a5bf7c89c777ecfb2e,sig:PHQYr0gQ8dv8gZNQQzwb4cV+eagKWtWOv5RamjC1eCrTO3svy/4nk5kZTYG02s+EhI5ibvcvH5bfcSdthYZzBg==,Inspection captured
LGR-5472,create,evidence,EVID-0101,2026-08-25T22:45:00Z,USER-CTR-01,sha256:522be92a41c71c3df06c7da69ae31d77d4c55edd3233d5a5bf7c89c777ecfb2e,sha256:9e3506ee6b21fbd083d0dc22d3fdf9c9aaea13bb85d3ad7b76d11d07c091a63a,sig:IEVxjQl9/A/C1QBqh3uDWgapneD9YXIphM2adrkZL8k8Btp2jp6e60uAWeN5NRQ7Pq3BHRNUQJ9Qg7QlfJXfAA==,Evidence uploaded
LGR-5473,create,evidence,EVID-0142,2026-08-26T09:22:00Z,USER-INS-01,sha256:9e3506ee6b21fbd083d0dc22d3fdf9c9aaea13bb85d3ad7b76d11d07c091a63a,sha256:8ab11de4a1cd5600695ebeb7a7e1c3070d0f50a87194574e4a152175619683aa,sig:w9IR9PgksrJf9WCILH2JvroSfS/EIsv3MKadTB/QraKDVWmEpkzmAg3umOAI1KPI2oi9lM8GDgh1VsqoahJyBQ==,Evidence uploaded
LGR-5474,create,inspection,INSP-1019,2026-08-26T13:45:00Z,USER-CTR-01,sha256:8ab11de4a1cd5600695ebeb7a7e1c3070d0f50a87194574e4a152175619683aa,sha256:5811cf159a833b47e402946f9321588db9174231bc9f4515426e718141d5bd33,sig:tietBy4jRQ1FgQQllynZrxrXk9nynUEFUFCUD0lq/l7LXP5QD/2wFGkyjEsrPJqq8RJAbT30BFlRC6pOqR2DDA==,Inspection captured
LGR-5475,create,evidence,EVID-0019,2026-08-26T13:58:00Z,USER-CTR-01,sha256:5811cf159a833b47e402946f9321588db9174231bc9f4515426e718141d5bd33,sha256:8b1caa49630999d5c36df013b58f0d9348ae82b294b0b8458bbc992ce19491e8,sig:EsaabcxYogrt0YyscEpavrTW+qvTpFNRFdZfODdhdrJAnbWxZY6qVNPyzn8gx7bA1qmNcIrOaiTtd86BjuwQAg==,Evidence uploaded
LGR-5476,update,inspection,INSP-1019,2026-08-26T19:45:00Z,USER-MGR-01,sha256:8b1caa49630999d5c36df013b58f0d9348ae82b294b0b8458bbc992ce19491e8,sha256:962dd4e3e6d65e3f56e073c448d50428d0877abf77a1dbfbf7d3567130aec35a,sig:UaA17OHt1QvUU6mj1EDn+L6awaMlGhBi18SSdim/I3BBAk5mtbcNI9ZjYwH6PBdlTGa3W+mgT7IhIjhSLA4ABg==,Score / status update
LGR-5477,create,work_order,WO-006,2026-08-27T07:00:00Z,USER-ADMIN-01,sha256:962dd4e3e6d65e3f56e073c448d50428d0877abf77a1dbfbf7d3567130aec35a,sha256:84eeba216cb3c6f271919258e079df7e62d68481c5f6e0acedad043a748c8301,sig:fEAR+Ik2HMFcf2a0yXhcu1xr8xp06ukbcVnhFKgnlY3PVzBwX5IwuQSBDPf31C9zax7dYQcpK8R+LWfoWf0wDg==,Work order raised
LGR-5478,create,work_order,WO-043,2026-08-27T07:00:00Z,USER-ADMIN-01,sha256:84eeba216cb3c6f271919258e079df7e62d68481c5f6e0acedad043a748c8301,sha256:4041fa1f6f4b16556d4b707f1764d1693e35fd21507bf910c0201112e86c9dbf,sig:bp3tNPE2oHAS7gD5SFAbX/ZgPiwz14b9eaMvVfIjL0DhwNZgG5VcUfz838b8f/hVJSnSvM1Yw1ZJYZmp+kn8Aw==,Work order raised
LGR-5479,update,work_order,WO-006,2026-08-27T16:00:00Z,USER-CTR-01,sha256:4041fa1f6f4b16556d4b707f1764d1693e35fd21507bf910c0201112e86c9dbf,sha256:7d65f374f3d9365c69d5c160c951d7ba4c1a3c290576507932ccd53559572527,sig:DRGLcuOU60mpv9bS3CGvDqcerJws30LV5t20V2jTEKZoQ+4AnrP1tFLu3ix2pJ+e71jkO+KT85YbEUndTtzNDw==,Progress update
